session_date,start,end,bars,open,high,low,close,volume,range_points,close_to_open_points
2024-05-06,2024-05-06 15:30:00,2024-05-06 22:59:00,450,18074.25,18201.25,18042.75,18185.5,317900,158.5,111.25
2024-05-07,2024-05-07 15:30:00,2024-05-07 22:59:00,450,18211.25,18266.25,18166.5,18197.75,390176,99.75,-13.5
2024-05-08,2024-05-08 15:30:00,2024-05-08 22:59:00,450,18084.0,18242.25,18078.5,18160.75,360021,163.75,76.75
2024-05-09,2024-05-09 15:30:00,2024-05-09 22:59:00,450,18186.75,18240.25,18108.75,18220.75,387077,131.5,34.0
2024-05-10,2024-05-10 15:30:00,2024-05-10 22:59:00,450,18274.25,18348.0,18188.5,18239.25,385735,159.5,-35.0
2024-05-13,2024-05-13 15:30:00,2024-05-13 22:59:00,450,18331.75,18336.25,18235.0,18286.0,332570,101.25,-45.75
2024-05-14,2024-05-14 15:30:00,2024-05-14 22:59:00,450,18274.25,18433.0,18265.5,18410.5,446281,167.5,136.25
2024-05-15,2024-05-15 15:30:00,2024-05-15 22:59:00,450,18509.5,18707.0,18446.75,18694.5,468897,260.25,185.0
2024-05-16,2024-05-16 15:30:00,2024-05-16 22:59:00,450,18678.75,18760.75,18633.25,18638.25,453707,127.5,-40.5
2024-05-17,2024-05-17 15:30:00,2024-05-17 22:59:00,450,18651.75,18677.0,18545.0,18633.75,404097,132.0,-18.0
2024-05-20,2024-05-20 15:30:00,2024-05-20 22:59:00,450,18643.5,18794.5,18635.25,18745.25,401096,159.25,101.75
2024-05-21,2024-05-21 15:30:00,2024-05-21 22:59:00,450,18686.0,18808.75,18678.0,18798.75,341099,130.75,112.75
2024-05-22,2024-05-22 15:30:00,2024-05-22 22:59:00,450,18808.0,18891.0,18684.25,18816.25,495117,206.75,8.25
2024-05-23,2024-05-23 15:30:00,2024-05-23 22:59:00,450,18981.5,18982.5,18621.5,18686.5,731539,361.0,-295.0
2024-05-24,2024-05-24 15:30:00,2024-05-24 22:59:00,450,18762.25,18926.0,18732.5,18870.75,447778,193.5,108.5
2024-05-27,2024-05-27 15:30:00,2024-05-27 18:59:00,210,18879.0,18956.0,18876.0,18950.75,39019,80.0,71.75
2024-05-28,2024-05-28 15:30:00,2024-05-28 22:59:00,450,18920.25,18967.5,18819.5,18950.5,465130,148.0,30.25
2024-05-29,2024-05-29 15:30:00,2024-05-29 22:59:00,450,18765.25,18879.75,18740.0,18746.75,453285,139.75,-18.5
2024-05-30,2024-05-30 15:30:00,2024-05-30 22:59:00,450,18765.0,18769.5,18546.25,18596.0,496324,223.25,-169.0
2024-05-31,2024-05-31 15:30:00,2024-05-31 22:59:00,450,18602.0,18631.5,18241.25,18570.75,674954,390.25,-31.25
2024-06-03,2024-06-03 15:30:00,2024-06-03 22:59:00,450,18712.75,18755.5,18435.75,18662.25,552186,319.75,-50.5
2024-06-04,2024-06-04 15:30:00,2024-06-04 22:59:00,450,18637.75,18753.25,18567.75,18706.5,504986,185.5,68.75
2024-06-05,2024-06-05 15:30:00,2024-06-05 22:59:00,450,18848.75,19090.5,18800.0,19087.25,464783,290.5,238.5
2024-06-06,2024-06-06 15:30:00,2024-06-06 22:59:00,450,19102.75,19115.75,19017.25,19069.0,421955,98.5,-33.75
2024-06-07,2024-06-07 15:30:00,2024-06-07 22:59:00,450,19040.75,19155.0,18992.5,19030.25,475413,162.5,-10.5
2024-06-10,2024-06-10 15:30:00,2024-06-10 22:59:00,450,18988.75,19129.75,18977.75,19107.75,479322,152.0,119.0
2024-06-11,2024-06-11 15:30:00,2024-06-11 22:59:00,450,19058.0,19257.5,18994.5,19247.5,475972,263.0,189.5
2024-06-12,2024-06-12 15:30:00,2024-06-12 22:59:00,450,19402.0,19612.25,19374.75,19610.25,557029,237.5,208.25
2024-06-13,2024-06-13 15:30:00,2024-06-13 22:59:00,450,19636.75,19663.5,19500.0,19607.75,437955,163.5,-29.0
2024-06-14,2024-06-14 15:30:00,2024-06-14 22:59:00,450,19577.75,19699.5,19557.25,19696.25,393415,142.25,118.5
2024-06-17,2024-06-17 15:30:00,2024-06-17 22:59:00,450,19693.5,20001.0,19640.5,19914.75,221677,360.5,221.25
2024-06-18,2024-06-18 15:30:00,2024-06-18 22:59:00,450,20191.5,20229.5,20127.0,20210.0,401026,102.5,18.5
2024-06-19,2024-06-19 15:30:00,2024-06-19 18:59:00,210,20242.75,20252.5,20223.5,20231.0,28300,29.0,-11.75
2024-06-20,2024-06-20 15:30:00,2024-06-20 22:59:00,450,20245.75,20263.25,19958.25,20053.5,676527,305.0,-192.25
2024-06-21,2024-06-21 15:30:00,2024-06-21 22:59:00,450,20017.0,20072.75,19914.25,20009.75,458014,158.5,-7.25
2024-06-24,2024-06-24 15:30:00,2024-06-24 22:59:00,450,19922.5,19995.5,19728.0,19752.5,570927,267.5,-170.0
2024-06-25,2024-06-25 15:30:00,2024-06-25 22:59:00,450,19830.0,19981.25,19792.25,19970.5,464066,189.0,140.5
2024-06-26,2024-06-26 15:30:00,2024-06-26 22:59:00,450,19929.25,20028.0,19912.0,19953.75,469909,116.0,24.5
2024-06-27,2024-06-27 15:30:00,2024-06-27 22:59:00,450,19990.5,20116.75,19954.0,20067.5,489116,162.75,77.0
2024-06-28,2024-06-28 15:30:00,2024-06-28 22:59:00,450,20070.5,20273.25,19906.25,19966.5,626879,367.0,-104.0
2024-07-01,2024-07-01 15:30:00,2024-07-01 22:59:00,450,19971.75,20074.0,19811.75,20042.5,516718,262.25,70.75
2024-07-02,2024-07-02 15:30:00,2024-07-02 22:59:00,450,19982.25,20259.25,19976.75,20240.0,503305,282.5,257.75
2024-07-03,2024-07-03 15:30:00,2024-07-03 19:14:00,225,20216.25,20435.25,20216.0,20419.5,305548,219.25,203.25
2024-07-04,2024-07-04 15:30:00,2024-07-04 18:59:00,210,20405.25,20406.25,20369.75,20381.25,26254,36.5,-24.0
2024-07-05,2024-07-05 15:30:00,2024-07-05 22:59:00,450,20441.5,20639.5,20428.25,20591.5,450622,211.25,150.0
2024-07-08,2024-07-08 15:30:00,2024-07-08 22:59:00,450,20632.5,20688.0,20588.0,20684.5,417753,100.0,52.0
2024-07-09,2024-07-09 15:30:00,2024-07-09 22:59:00,450,20723.25,20771.75,20615.75,20687.75,475745,156.0,-35.5
2024-07-10,2024-07-10 15:30:00,2024-07-10 22:59:00,450,20758.0,20916.75,20703.0,20896.5,496841,213.75,138.5
2024-07-11,2024-07-11 15:30:00,2024-07-11 22:59:00,450,20894.75,20902.25,20377.25,20432.75,764888,525.0,-462.0
2024-07-12,2024-07-12 15:30:00,2024-07-12 22:59:00,450,20444.0,20741.0,20425.25,20539.75,594622,315.75,95.75
2024-07-15,2024-07-15 15:30:00,2024-07-15 22:59:00,450,20610.0,20797.0,20506.25,20625.25,604003,290.75,15.25
2024-07-16,2024-07-16 15:30:00,2024-07-16 22:59:00,450,20649.25,20684.5,20464.5,20588.5,532302,220.0,-60.75
2024-07-17,2024-07-17 15:30:00,2024-07-17 22:59:00,450,20260.25,20281.5,19965.75,20016.75,672654,315.75,-243.5
2024-07-18,2024-07-18 15:30:00,2024-07-18 22:59:00,450,20141.5,20149.25,19758.75,19934.75,803795,390.5,-206.75
2024-07-19,2024-07-19 15:30:00,2024-07-19 22:59:00,450,19869.0,19976.5,19654.0,19701.5,615343,322.5,-167.5
2024-07-22,2024-07-22 15:30:00,2024-07-22 22:59:00,450,19954.75,20044.75,19809.75,19980.75,511892,235.0,26.0
2024-07-23,2024-07-23 15:30:00,2024-07-23 22:59:00,450,19957.75,20084.75,19902.75,19946.25,485812,182.0,-11.5
2024-07-24,2024-07-24 15:30:00,2024-07-24 22:59:00,450,19640.5,19653.75,19168.75,19269.5,661714,485.0,-371.0
2024-07-25,2024-07-25 15:30:00,2024-07-25 22:59:00,450,19217.5,19390.5,18883.25,18994.75,763299,507.25,-222.75
2024-07-26,2024-07-26 15:30:00,2024-07-26 22:59:00,450,19163.0,19297.75,19040.25,19175.75,568579,257.5,12.75
2024-07-29,2024-07-29 15:30:00,2024-07-29 22:59:00,450,19285.25,19377.25,19113.25,19222.5,483023,264.0,-62.75
2024-07-30,2024-07-30 15:30:00,2024-07-30 22:59:00,450,19288.0,19319.75,18725.0,18861.25,644944,594.75,-426.75
2024-07-31,2024-07-31 15:30:00,2024-07-31 22:59:00,450,19370.75,19648.0,19310.75,19581.75,580695,337.25,211.0
2024-08-01,2024-08-01 15:30:00,2024-08-01 22:59:00,450,19525.25,19682.0,18854.0,18967.75,736268,828.0,-557.5
2024-08-02,2024-08-02 15:30:00,2024-08-02 22:59:00,450,18650.5,18761.0,18385.75,18513.25,616905,375.25,-137.25
2024-08-05,2024-08-05 15:30:00,2024-08-05 22:59:00,450,17562.0,18289.0,17509.25,18146.75,599811,779.75,584.75
2024-08-06,2024-08-06 15:30:00,2024-08-06 22:59:00,450,18078.0,18483.25,17966.0,18099.0,522515,517.25,21.0
2024-08-07,2024-08-07 15:30:00,2024-08-07 22:59:00,450,18453.25,18558.5,17836.25,17854.5,572603,722.25,-598.75
2024-08-08,2024-08-08 15:30:00,2024-08-08 22:59:00,450,18224.5,18593.5,18064.25,18558.0,494266,529.25,333.5
2024-08-09,2024-08-09 15:30:00,2024-08-09 22:59:00,450,18451.0,18674.5,18404.5,18602.5,371635,270.0,151.5
2024-08-12,2024-08-12 15:30:00,2024-08-12 22:59:00,450,18641.25,18765.25,18523.5,18626.25,392161,241.75,-15.0
2024-08-13,2024-08-13 15:30:00,2024-08-13 22:59:00,450,18821.75,19122.5,18816.25,19099.25,378468,306.25,277.5
2024-08-14,2024-08-14 15:30:00,2024-08-14 22:59:00,450,19137.25,19203.5,18925.5,19147.0,435211,278.0,9.75
2024-08-15,2024-08-15 15:30:00,2024-08-15 22:59:00,450,19352.0,19603.25,19336.25,19568.25,400781,267.0,216.25
2024-08-16,2024-08-16 15:30:00,2024-08-16 22:59:00,450,19503.5,19660.75,19462.5,19604.0,336277,198.25,100.5
2024-08-19,2024-08-19 15:30:00,2024-08-19 22:59:00,450,19604.5,19871.75,19529.0,19853.5,346846,342.75,249.0
2024-08-20,2024-08-20 15:30:00,2024-08-20 22:59:00,450,19817.75,19925.0,19743.0,19804.75,401311,182.0,-13.0
2024-08-21,2024-08-21 15:30:00,2024-08-21 22:59:00,450,19842.0,19981.75,19771.5,19917.75,409042,210.25,75.75
2024-08-22,2024-08-22 15:30:00,2024-08-22 22:59:00,450,19997.25,20025.25,19542.0,19612.25,551371,483.25,-385.0
2024-08-23,2024-08-23 15:30:00,2024-08-23 22:59:00,450,19755.25,19904.25,19591.75,19776.75,507254,312.5,21.5
2024-08-26,2024-08-26 15:30:00,2024-08-26 22:59:00,450,19763.0,19801.5,19505.5,19549.0,394409,296.0,-214.0
2024-08-27,2024-08-27 15:30:00,2024-08-27 22:59:00,450,19523.5,19694.25,19441.5,19636.0,349815,252.75,112.5
2024-08-28,2024-08-28 15:30:00,2024-08-28 22:59:00,450,19625.5,19656.5,19227.25,19310.25,460003,429.25,-315.25
2024-08-29,2024-08-29 15:30:00,2024-08-29 22:59:00,450,19498.0,19693.5,19337.0,19445.5,520493,356.5,-52.5
2024-08-30,2024-08-30 15:30:00,2024-08-30 22:59:00,450,19559.25,19632.75,19370.5,19594.5,405296,262.25,35.25
2024-09-02,2024-09-02 15:30:00,2024-09-02 18:59:00,210,19618.75,19670.25,19587.5,19647.0,30894,82.75,28.25
2024-09-03,2024-09-03 15:30:00,2024-09-03 22:59:00,450,19478.0,19483.25,18911.0,18989.75,504279,572.25,-488.25
2024-09-04,2024-09-04 15:30:00,2024-09-04 22:59:00,450,18878.25,19114.75,18838.25,18964.5,443141,276.5,86.25
2024-09-05,2024-09-05 15:30:00,2024-09-05 22:59:00,450,18886.5,19150.5,18842.0,18924.75,457910,308.5,38.25
2024-09-06,2024-09-06 15:30:00,2024-09-06 22:59:00,450,18929.75,18967.25,18339.75,18377.5,560055,627.5,-552.25
2024-09-09,2024-09-09 15:30:00,2024-09-09 22:59:00,450,18628.75,18734.5,18497.25,18722.75,415869,237.25,94.0
2024-09-10,2024-09-10 15:30:00,2024-09-10 22:59:00,450,18758.25,18878.5,18589.75,18835.0,426980,288.75,76.75
2024-09-11,2024-09-11 15:30:00,2024-09-11 22:59:00,450,18902.25,19293.5,18547.0,19248.0,579603,746.5,345.75
2024-09-12,2024-09-12 15:30:00,2024-09-12 22:59:00,450,19258.75,19483.5,19185.0,19413.5,448670,298.5,154.75
2024-09-13,2024-09-13 15:30:00,2024-09-13 22:59:00,450,19409.25,19577.25,19398.25,19503.5,350875,179.0,94.25
2024-09-16,2024-09-16 15:30:00,2024-09-16 22:59:00,450,19435.25,19463.5,19299.25,19419.5,182037,164.25,-15.75
2024-09-17,2024-09-17 15:30:00,2024-09-17 22:59:00,450,19795.0,19850.25,19574.5,19686.25,342244,275.75,-108.75
2024-09-18,2024-09-18 15:30:00,2024-09-18 22:59:00,450,19730.5,19900.0,19558.0,19632.75,444966,342.0,-97.75
2024-09-19,2024-09-19 15:30:00,2024-09-19 22:59:00,450,20052.25,20203.0,19964.0,20062.75,418148,239.0,10.5
2024-09-20,2024-09-20 15:30:00,2024-09-20 22:59:00,450,20035.0,20084.0,19860.0,20015.5,375951,224.0,-19.5
2024-09-23,2024-09-23 15:30:00,2024-09-23 22:59:00,450,20077.25,20126.75,20018.75,20063.25,298718,108.0,-14.0
2024-09-24,2024-09-24 15:30:00,2024-09-24 22:59:00,450,20135.0,20214.75,19953.0,20185.25,361070,261.75,50.25
2024-09-25,2024-09-25 15:30:00,2024-09-25 22:59:00,450,20141.0,20271.0,20135.5,20242.0,326136,135.5,101.0
2024-09-26,2024-09-26 15:30:00,2024-09-26 22:59:00,450,20503.5,20517.5,20188.0,20345.75,392423,329.5,-157.75
2024-09-27,2024-09-27 15:30:00,2024-09-27 22:59:00,450,20377.5,20383.0,20173.0,20193.0,329755,210.0,-184.5
2024-09-30,2024-09-30 15:30:00,2024-09-30 22:59:00,450,20179.5,20286.75,20056.0,20233.25,413095,230.75,53.75
2024-10-01,2024-10-01 15:30:00,2024-10-01 22:59:00,450,20252.0,20266.0,19818.0,19962.25,571593,448.0,-289.75
2024-10-02,2024-10-02 15:30:00,2024-10-02 22:59:00,450,19942.75,20090.25,19833.5,20056.25,368623,256.75,113.5
2024-10-03,2024-10-03 15:30:00,2024-10-03 22:59:00,450,19912.0,20113.75,19879.0,19958.25,420195,234.75,46.25
2024-10-04,2024-10-04 15:30:00,2024-10-04 22:59:00,450,20227.25,20245.5,20013.25,20202.25,430570,232.25,-25.0
2024-10-07,2024-10-07 15:30:00,2024-10-07 22:59:00,450,20137.0,20187.25,19948.0,20017.0,343770,239.25,-120.0
2024-10-08,2024-10-08 15:30:00,2024-10-08 22:59:00,450,20103.5,20329.5,20069.75,20286.25,332852,259.75,182.75
2024-10-09,2024-10-09 15:30:00,2024-10-09 22:59:00,450,20282.0,20482.75,20238.5,20449.25,340185,244.25,167.25
2024-10-10,2024-10-10 15:30:00,2024-10-10 22:59:00,450,20359.25,20508.25,20301.5,20433.0,351432,206.75,73.75
2024-10-11,2024-10-11 15:30:00,2024-10-11 22:59:00,450,20340.25,20494.25,20314.75,20413.25,306211,179.5,73.0
2024-10-14,2024-10-14 15:30:00,2024-10-14 22:59:00,450,20550.75,20680.0,20525.0,20638.5,316468,155.0,87.75
2024-10-15,2024-10-15 15:30:00,2024-10-15 22:59:00,450,20631.75,20659.25,20254.0,20333.25,442272,405.25,-298.5
2024-10-16,2024-10-16 15:30:00,2024-10-16 22:59:00,450,20353.25,20379.25,20206.25,20328.0,336935,173.0,-25.25
2024-10-17,2024-10-17 15:30:00,2024-10-17 22:59:00,450,20573.25,20576.0,20353.75,20383.5,415898,222.25,-189.75
2024-10-18,2024-10-18 15:30:00,2024-10-18 22:59:00,450,20466.25,20529.75,20433.0,20484.25,298743,96.75,18.0
2024-10-21,2024-10-21 15:30:00,2024-10-21 22:59:00,450,20427.75,20554.5,20345.0,20538.75,368435,209.5,111.0
2024-10-22,2024-10-22 15:30:00,2024-10-22 22:59:00,450,20402.75,20602.25,20369.5,20519.0,363847,232.75,116.25
2024-10-23,2024-10-23 15:30:00,2024-10-23 22:59:00,450,20435.0,20462.75,20079.0,20274.5,527838,383.75,-160.5
2024-10-24,2024-10-24 15:30:00,2024-10-24 22:59:00,450,20372.5,20413.5,20261.75,20391.0,369628,151.75,18.5
2024-10-25,2024-10-25 15:30:00,2024-10-25 22:59:00,450,20491.25,20707.25,20460.0,20476.0,491757,247.25,-15.25
2024-10-28,2024-10-28 14:30:00,2024-10-28 21:59:00,450,20625.25,20626.75,20486.0,20507.25,325823,140.75,-118.0
2024-10-29,2024-10-29 14:30:00,2024-10-29 21:59:00,450,20511.0,20760.25,20432.25,20708.25,400829,328.0,197.25
2024-10-30,2024-10-30 14:30:00,2024-10-30 21:59:00,450,20661.25,20699.5,20472.5,20507.0,407072,227.0,-154.25
2024-10-31,2024-10-31 14:30:00,2024-10-31 21:59:00,450,20366.0,20369.25,20008.5,20043.0,550193,360.75,-323.0
2024-11-01,2024-11-01 14:30:00,2024-11-01 21:59:00,450,20069.0,20288.0,20057.5,20170.25,439610,230.5,101.25
2024-11-04,2024-11-04 15:30:00,2024-11-04 22:59:00,450,20120.25,20226.75,20013.0,20114.5,394250,213.75,-5.75
2024-11-05,2024-11-05 15:30:00,2024-11-05 22:59:00,450,20152.25,20385.5,20147.0,20362.75,368942,238.5,210.5
2024-11-06,2024-11-06 15:30:00,2024-11-06 22:59:00,450,20684.75,20935.25,20644.0,20922.5,417766,291.25,237.75
2024-11-07,2024-11-07 15:30:00,2024-11-07 22:59:00,450,21006.5,21253.0,21004.0,21225.25,362981,249.0,218.75
2024-11-08,2024-11-08 15:30:00,2024-11-08 22:59:00,450,21185.5,21265.0,21161.25,21226.75,303904,103.75,41.25
2024-11-11,2024-11-11 15:30:00,2024-11-11 22:59:00,450,21283.0,21292.75,21098.25,21210.25,364939,194.5,-72.75
2024-11-12,2024-11-12 15:30:00,2024-11-12 22:59:00,450,21214.25,21251.75,21054.75,21178.0,398904,197.0,-36.25
2024-11-13,2024-11-13 15:30:00,2024-11-13 22:59:00,450,21158.75,21268.5,21056.5,21166.0,420893,212.0,7.25
2024-11-14,2024-11-14 15:30:00,2024-11-14 22:59:00,450,21137.75,21174.75,20950.5,20981.75,450098,224.25,-156.0
2024-11-15,2024-11-15 15:30:00,2024-11-15 22:59:00,450,20758.75,20773.75,20405.25,20503.25,544312,368.5,-255.5
2024-11-18,2024-11-18 15:30:00,2024-11-18 22:59:00,450,20557.0,20724.25,20501.0,20630.5,380042,223.25,73.5
2024-11-19,2024-11-19 15:30:00,2024-11-19 22:59:00,450,20521.75,20792.5,20508.0,20754.5,371061,284.5,232.75
2024-11-20,2024-11-20 15:30:00,2024-11-20 22:59:00,450,20753.25,20786.25,20477.0,20738.75,499301,309.25,-14.5
2024-11-21,2024-11-21 15:30:00,2024-11-21 22:59:00,450,20876.0,20905.75,20514.25,20793.75,521848,391.5,-82.25
2024-11-22,2024-11-22 15:30:00,2024-11-22 22:59:00,450,20791.25,20880.0,20722.25,20878.75,416783,157.75,87.5
2024-11-25,2024-11-25 15:30:00,2024-11-25 22:59:00,450,21016.5,21081.0,20780.25,20899.5,438923,300.75,-117.0
2024-11-26,2024-11-26 15:30:00,2024-11-26 22:59:00,450,20938.75,21024.75,20903.75,20998.75,370746,121.0,60.0
2024-11-27,2024-11-27 15:30:00,2024-11-27 22:59:00,450,20936.25,20939.5,20675.0,20806.5,423341,264.5,-129.75
2024-11-28,2024-11-28 15:30:00,2024-11-28 18:59:00,210,20874.0,20909.5,20874.0,20890.0,24892,35.5,16.0
2024-11-29,2024-11-29 15:30:00,2024-11-29 19:14:00,225,20830.5,21017.5,20805.5,20991.25,206169,212.0,160.75
2024-12-02,2024-12-02 15:30:00,2024-12-02 22:59:00,450,21042.75,21259.75,21026.5,21211.0,387594,233.25,168.25
2024-12-03,2024-12-03 15:30:00,2024-12-03 22:59:00,450,21158.0,21329.0,21134.25,21324.25,361173,194.75,166.25
2024-12-04,2024-12-04 15:30:00,2024-12-04 22:59:00,450,21417.5,21548.5,21388.25,21517.0,364493,160.25,99.5
2024-12-05,2024-12-05 15:30:00,2024-12-05 22:59:00,450,21535.5,21567.25,21437.5,21453.25,349155,129.75,-82.25
2024-12-06,2024-12-06 15:30:00,2024-12-06 22:59:00,450,21491.25,21669.25,21486.0,21634.0,367453,183.25,142.75
2024-12-09,2024-12-09 15:30:00,2024-12-09 22:59:00,450,21615.0,21648.75,21436.0,21473.25,418137,212.75,-141.75
2024-12-10,2024-12-10 15:30:00,2024-12-10 22:59:00,450,21532.75,21606.75,21352.75,21434.75,461028,254.0,-98.0
2024-12-11,2024-12-11 15:30:00,2024-12-11 22:59:00,450,21590.0,21820.0,21573.0,21755.75,445742,247.0,165.75
2024-12-12,2024-12-12 15:30:00,2024-12-12 22:59:00,450,21693.75,21745.0,21604.25,21630.25,401207,140.75,-63.5
2024-12-13,2024-12-13 15:30:00,2024-12-13 22:59:00,450,21795.25,21908.0,21666.5,21760.5,466829,241.5,-34.75
2024-12-16,2024-12-16 15:30:00,2024-12-16 22:59:00,450,21899.5,22152.5,21896.0,22111.75,241512,256.5,212.25
2024-12-17,2024-12-17 15:30:00,2024-12-17 22:59:00,450,22335.5,22386.0,22244.25,22304.75,379538,141.75,-30.75
2024-12-18,2024-12-18 15:30:00,2024-12-18 22:59:00,450,22280.5,22351.75,21311.0,21459.5,565684,1040.75,-821.0
2024-12-19,2024-12-19 15:30:00,2024-12-19 22:59:00,450,21677.0,21697.75,21345.75,21408.25,528702,352.0,-268.75
2024-12-20,2024-12-20 15:30:00,2024-12-20 22:59:00,450,21211.25,21812.25,21160.5,21552.5,630083,651.75,341.25
2024-12-23,2024-12-23 15:30:00,2024-12-23 22:59:00,450,21619.5,21776.75,21476.75,21737.25,388161,300.0,117.75
2024-12-24,2024-12-24 15:30:00,2024-12-24 19:14:00,225,21826.25,22049.75,21799.25,22046.5,199456,250.5,220.25
2024-12-26,2024-12-26 00:00:00,2024-12-26 22:59:00,870,22049.5,22111.25,21870.25,21984.25,333993,241.0,-65.25
2024-12-27,2024-12-27 15:30:00,2024-12-27 22:59:00,450,21846.0,21863.0,21498.75,21719.75,489320,364.25,-126.25
2024-12-30,2024-12-30 15:30:00,2024-12-30 22:59:00,450,21409.0,21571.0,21253.0,21388.25,403585,318.0,-20.75
2024-12-31,2024-12-31 15:30:00,2024-12-31 22:59:00,450,21456.0,21488.5,21182.0,21234.25,390822,306.5,-221.75
2025-01-02,2025-01-02 00:00:00,2025-01-02 22:59:00,870,21269.0,21444.0,20983.75,21182.5,558266,460.25,-86.5
2025-01-03,2025-01-03 15:30:00,2025-01-03 22:59:00,450,21293.75,21559.25,21261.5,21493.0,394885,297.75,199.25
2025-01-06,2025-01-06 15:30:00,2025-01-06 22:59:00,450,21732.75,21896.75,21647.75,21780.5,433696,249.0,47.75
2025-01-07,2025-01-07 15:30:00,2025-01-07 22:59:00,450,21792.0,21806.0,21279.5,21375.5,540593,526.5,-416.5
2025-01-08,2025-01-08 15:30:00,2025-01-08 22:59:00,450,21355.5,21431.75,21166.25,21325.5,473340,265.5,-30.0
2025-01-10,2025-01-10 15:30:00,2025-01-10 22:59:00,450,21193.5,21197.25,20874.75,20997.75,537731,322.5,-195.75
2025-01-13,2025-01-13 15:30:00,2025-01-13 22:59:00,450,20765.75,20996.5,20702.0,20992.25,446493,294.5,226.5
2025-01-14,2025-01-14 15:30:00,2025-01-14 22:59:00,450,21071.5,21129.75,20773.5,20977.5,522664,356.25,-94.0
2025-01-15,2025-01-15 15:30:00,2025-01-15 22:59:00,450,21251.25,21452.75,21186.75,21376.75,423599,266.0,125.5
2025-01-16,2025-01-16 15:30:00,2025-01-16 22:59:00,450,21494.5,21498.0,21172.25,21214.25,456218,325.75,-280.25
2025-01-17,2025-01-17 15:30:00,2025-01-17 22:59:00,450,21645.25,21672.0,21481.25,21589.0,444158,190.75,-56.25
2025-01-20,2025-01-20 15:30:00,2025-01-20 18:59:00,210,21723.75,21778.75,21620.0,21683.0,71682,158.75,-40.75
2025-01-21,2025-01-21 15:30:00,2025-01-21 22:59:00,450,21711.25,21783.5,21525.75,21772.5,390352,257.75,61.25
2025-01-22,2025-01-22 15:30:00,2025-01-22 22:59:00,450,21914.25,22093.5,21902.5,21985.0,400035,191.0,70.75
2025-01-23,2025-01-23 15:30:00,2025-01-23 22:59:00,450,21888.75,22050.5,21866.0,22021.75,376022,184.5,133.0
2025-01-24,2025-01-24 15:30:00,2025-01-24 22:59:00,450,22044.0,22078.25,21844.0,21907.75,390451,234.25,-136.25
2025-01-27,2025-01-27 15:30:00,2025-01-27 22:59:00,450,21124.75,21418.5,21095.0,21304.5,644924,323.5,179.75
2025-01-28,2025-01-28 15:30:00,2025-01-28 22:59:00,450,21302.75,21626.0,21159.5,21558.5,503276,466.5,255.75
2025-01-29,2025-01-29 15:30:00,2025-01-29 22:59:00,450,21600.0,21610.0,21367.0,21572.25,523394,243.0,-27.75
2025-01-30,2025-01-30 15:30:00,2025-01-30 22:59:00,450,21650.0,21748.75,21419.5,21608.75,502110,329.25,-41.25
2025-01-31,2025-01-31 15:30:00,2025-01-31 22:59:00,450,21774.5,21966.0,21533.75,21571.0,545136,432.25,-203.5
2025-02-03,2025-02-03 15:30:00,2025-02-03 22:59:00,450,21215.5,21579.75,21113.25,21553.25,529376,466.5,337.75
2025-02-04,2025-02-04 15:30:00,2025-02-04 22:59:00,450,21421.25,21694.0,21405.25,21583.5,375872,288.75,162.25
2025-02-05,2025-02-05 15:30:00,2025-02-05 22:59:00,450,21550.75,21795.0,21501.0,21770.5,377552,294.0,219.75
2025-02-06,2025-02-06 15:30:00,2025-02-06 22:59:00,450,21777.5,21882.25,21711.5,21845.25,351799,170.75,67.75
2025-02-07,2025-02-07 15:30:00,2025-02-07 22:59:00,450,21886.0,21968.0,21552.75,21575.25,509891,415.25,-310.75
2025-02-10,2025-02-10 15:30:00,2025-02-10 22:59:00,450,21764.25,21894.0,21744.0,21837.0,294062,150.0,72.75
2025-02-11,2025-02-11 15:30:00,2025-02-11 22:59:00,450,21705.5,21871.5,21700.75,21792.5,329734,170.75,87.0
2025-02-12,2025-02-12 15:30:00,2025-02-12 22:59:00,450,21550.5,21862.5,21536.25,21861.75,410405,326.25,311.25
2025-02-13,2025-02-13 15:30:00,2025-02-13 22:59:00,450,21870.0,22124.0,21834.75,22075.0,418596,289.25,205.0
2025-02-14,2025-02-14 15:30:00,2025-02-14 22:59:00,450,22108.0,22225.0,22090.0,22203.5,341251,135.0,95.5
2025-02-17,2025-02-17 15:30:00,2025-02-17 18:59:00,210,22241.25,22251.75,22192.5,22235.25,41252,59.25,-6.0
2025-02-18,2025-02-18 15:30:00,2025-02-18 22:59:00,450,22257.75,22268.0,22102.75,22224.25,374804,165.25,-33.5
2025-02-19,2025-02-19 15:30:00,2025-02-19 22:59:00,450,22207.25,22299.75,22118.0,22222.25,399925,181.75,15.0
2025-02-20,2025-02-20 15:30:00,2025-02-20 22:59:00,450,22209.5,22225.5,21951.0,22135.75,476740,274.5,-73.75
2025-02-21,2025-02-21 15:30:00,2025-02-21 22:59:00,450,22185.75,22188.0,21652.75,21660.0,614804,535.25,-525.75
2025-02-24,2025-02-24 15:30:00,2025-02-24 22:59:00,450,21752.5,21801.75,21407.5,21427.25,551277,394.25,-325.25
2025-02-25,2025-02-25 15:30:00,2025-02-25 22:59:00,450,21391.0,21397.5,20990.0,21196.0,646535,407.5,-195.0
2025-02-26,2025-02-26 15:30:00,2025-02-26 22:59:00,450,21238.75,21409.25,21055.0,21272.75,545198,354.25,34.0
