session_date,window_minutes,window_range_points,session_range_points,range_share,window_high_is_session_high,window_low_is_session_low,window_contains_one_extreme,window_contains_both_extremes
2022-06-08,30,155.5,203.75,0.7631901840490798,True,False,True,False
2022-06-08,60,155.5,203.75,0.7631901840490798,True,False,True,False
2022-06-08,120,155.5,203.75,0.7631901840490798,True,False,True,False
2022-06-09,5,79.0,418.0,0.18899521531100477,False,False,False,False
2022-06-09,15,92.75,418.0,0.22188995215311005,False,False,False,False
2022-06-09,30,148.5,418.0,0.35526315789473684,False,False,False,False
2022-06-09,60,148.5,418.0,0.35526315789473684,False,False,False,False
2022-06-09,120,167.25,418.0,0.4001196172248804,True,False,True,False
2022-06-10,5,113.75,267.0,0.42602996254681647,True,False,True,False
2022-06-10,15,118.0,267.0,0.4419475655430712,True,False,True,False
2022-06-10,30,148.75,267.0,0.5571161048689138,True,False,True,False
2022-06-10,60,237.5,267.0,0.8895131086142322,True,False,True,False
2022-06-10,120,259.75,267.0,0.9728464419475655,True,False,True,False
2022-06-13,5,89.5,320.75,0.2790335151987529,False,False,False,False
2022-06-13,15,111.5,320.75,0.34762275915822294,True,False,True,False
2022-06-13,30,111.5,320.75,0.34762275915822294,True,False,True,False
2022-06-13,60,191.25,320.75,0.5962587685113017,True,False,True,False
2022-06-13,120,257.5,320.75,0.8028059236165238,True,False,True,False
2022-06-14,5,56.25,219.25,0.25655644241733183,False,False,False,False
2022-06-14,15,147.0,219.25,0.6704675028506272,False,False,False,False
2022-06-14,30,147.0,219.25,0.6704675028506272,False,False,False,False
2022-06-14,60,149.5,219.25,0.6818700114025086,False,False,False,False
2022-06-14,120,172.25,219.25,0.7856328392246295,False,False,False,False
2022-06-15,5,53.0,423.0,0.12529550827423167,False,False,False,False
2022-06-15,15,87.25,423.0,0.20626477541371158,False,False,False,False
2022-06-15,30,89.25,423.0,0.21099290780141844,False,False,False,False
2022-06-15,60,114.25,423.0,0.2700945626477541,False,False,False,False
2022-06-15,120,114.25,423.0,0.2700945626477541,False,False,False,False
2022-06-16,5,72.25,281.25,0.2568888888888889,True,False,True,False
2022-06-16,15,88.25,281.25,0.31377777777777777,True,False,True,False
2022-06-16,30,97.0,281.25,0.3448888888888889,True,False,True,False
2022-06-16,60,146.75,281.25,0.5217777777777778,True,False,True,False
2022-06-16,120,221.0,281.25,0.7857777777777778,True,False,True,False
2022-06-17,5,97.25,277.0,0.3510830324909747,False,False,False,False
2022-06-17,15,141.5,277.0,0.5108303249097473,False,False,False,False
2022-06-17,30,164.0,277.0,0.592057761732852,False,False,False,False
2022-06-17,60,166.0,277.0,0.5992779783393501,False,False,False,False
2022-06-17,120,229.5,277.0,0.8285198555956679,False,True,True,False
2022-06-21,5,53.0,202.5,0.2617283950617284,False,True,True,False
2022-06-21,15,126.75,202.5,0.6259259259259259,False,True,True,False
2022-06-21,30,156.25,202.5,0.7716049382716049,False,True,True,False
2022-06-21,60,190.5,202.5,0.9407407407407408,False,True,True,False
2022-06-21,120,202.5,202.5,1.0,True,True,True,True
2022-06-22,5,79.5,299.0,0.26588628762541805,False,True,True,False
2022-06-22,15,79.5,299.0,0.26588628762541805,False,True,True,False
2022-06-22,30,172.25,299.0,0.5760869565217391,False,True,True,False
2022-06-22,60,269.25,299.0,0.9005016722408027,False,True,True,False
2022-06-22,120,299.0,299.0,1.0,True,True,True,True
2022-06-23,5,64.5,223.75,0.288268156424581,False,False,False,False
2022-06-23,15,122.5,223.75,0.547486033519553,False,False,False,False
2022-06-23,30,140.5,223.75,0.6279329608938548,False,True,True,False
2022-06-23,60,144.0,223.75,0.6435754189944134,False,True,True,False
2022-06-23,120,201.0,223.75,0.8983240223463688,False,True,True,False
2022-06-24,5,68.5,309.75,0.22114608555286522,False,True,True,False
2022-06-24,15,120.75,309.75,0.3898305084745763,False,True,True,False
2022-06-24,30,145.25,309.75,0.4689265536723164,False,True,True,False
2022-06-24,60,243.75,309.75,0.7869249394673123,False,True,True,False
2022-06-24,120,243.75,309.75,0.7869249394673123,False,True,True,False
2022-06-27,5,98.0,217.75,0.4500574052812859,True,False,True,False
2022-06-27,15,164.25,217.75,0.7543053960964409,True,False,True,False
2022-06-27,30,191.0,217.75,0.8771526980482205,True,False,True,False
2022-06-27,60,191.0,217.75,0.8771526980482205,True,False,True,False
2022-06-27,120,191.0,217.75,0.8771526980482205,True,False,True,False
2022-06-28,5,125.25,512.75,0.24427108727450025,False,False,False,False
2022-06-28,15,127.0,512.75,0.2476840565577767,True,False,True,False
2022-06-28,30,127.0,512.75,0.2476840565577767,True,False,True,False
2022-06-28,60,169.5,512.75,0.33057045343734764,True,False,True,False
2022-06-28,120,313.0,512.75,0.6104339346660166,True,False,True,False
2022-06-29,5,111.0,184.5,0.6016260162601627,False,False,False,False
2022-06-29,15,116.75,184.5,0.6327913279132791,False,False,False,False
2022-06-29,30,154.0,184.5,0.8346883468834688,False,True,True,False
2022-06-29,60,182.75,184.5,0.9905149051490515,False,True,True,False
2022-06-29,120,184.5,184.5,1.0,True,True,True,True
2022-06-30,5,83.75,334.0,0.25074850299401197,False,False,False,False
2022-06-30,15,152.25,334.0,0.45583832335329344,False,False,False,False
2022-06-30,30,195.25,334.0,0.5845808383233533,False,False,False,False
2022-06-30,60,237.0,334.0,0.7095808383233533,False,True,True,False
2022-06-30,120,246.25,334.0,0.7372754491017964,False,True,True,False
2022-07-01,5,78.75,228.75,0.3442622950819672,False,False,False,False
2022-07-01,15,118.5,228.75,0.5180327868852459,False,False,False,False
2022-07-01,30,182.5,228.75,0.7978142076502732,False,False,False,False
2022-07-01,60,200.25,228.75,0.8754098360655738,False,False,False,False
2022-07-01,120,216.25,228.75,0.9453551912568307,False,True,True,False
2022-07-05,5,76.5,426.5,0.17936694021101993,False,True,True,False
2022-07-05,15,76.5,426.5,0.17936694021101993,False,True,True,False
2022-07-05,30,96.25,426.5,0.2256740914419695,False,True,True,False
2022-07-05,60,129.75,426.5,0.3042203985932005,False,True,True,False
2022-07-05,120,220.25,426.5,0.5164126611957796,False,True,True,False
2022-07-06,5,79.0,221.0,0.3574660633484163,False,False,False,False
2022-07-06,15,116.25,221.0,0.5260180995475113,False,False,False,False
2022-07-06,30,128.5,221.0,0.581447963800905,False,False,False,False
2022-07-06,60,128.5,221.0,0.581447963800905,False,False,False,False
2022-07-06,120,128.5,221.0,0.581447963800905,False,False,False,False
2022-07-07,5,74.75,250.25,0.2987012987012987,False,True,True,False
2022-07-07,15,104.75,250.25,0.41858141858141856,False,True,True,False
2022-07-07,30,130.75,250.25,0.5224775224775224,False,True,True,False
2022-07-07,60,133.5,250.25,0.5334665334665335,False,True,True,False
2022-07-07,120,154.75,250.25,0.6183816183816184,False,True,True,False
2022-07-08,5,59.75,232.75,0.25671321160042965,False,False,False,False
2022-07-08,15,103.0,232.75,0.44253490870032225,False,False,False,False
2022-07-08,30,112.75,232.75,0.48442534908700324,False,True,True,False
2022-07-08,60,146.25,232.75,0.6283566058002148,False,True,True,False
2022-07-08,120,232.75,232.75,1.0,True,True,True,True
2022-07-11,5,51.5,208.75,0.2467065868263473,True,False,True,False
2022-07-11,15,172.0,208.75,0.8239520958083832,True,False,True,False
2022-07-11,30,206.0,208.75,0.9868263473053892,True,False,True,False
2022-07-11,60,208.75,208.75,1.0,True,True,True,True
2022-07-11,120,208.75,208.75,1.0,True,True,True,True
2022-07-12,5,56.5,313.5,0.18022328548644337,False,False,False,False
2022-07-12,15,97.0,313.5,0.3094098883572568,True,False,True,False
2022-07-12,30,169.5,313.5,0.5406698564593302,True,False,True,False
2022-07-12,60,220.5,313.5,0.7033492822966507,True,False,True,False
2022-07-12,120,220.5,313.5,0.7033492822966507,True,False,True,False
2022-07-13,5,98.75,332.0,0.29743975903614456,False,True,True,False
2022-07-13,15,138.0,332.0,0.41566265060240964,False,True,True,False
2022-07-13,30,177.5,332.0,0.5346385542168675,False,True,True,False
2022-07-13,60,177.5,332.0,0.5346385542168675,False,True,True,False
2022-07-13,120,309.75,332.0,0.9329819277108434,False,True,True,False
2022-07-14,5,100.0,323.75,0.3088803088803089,False,False,False,False
2022-07-14,15,137.0,323.75,0.42316602316602314,False,False,False,False
2022-07-14,30,137.0,323.75,0.42316602316602314,False,False,False,False
2022-07-14,60,173.25,323.75,0.5351351351351351,False,True,True,False
2022-07-14,120,173.25,323.75,0.5351351351351351,False,True,True,False
2022-07-15,5,55.5,168.0,0.33035714285714285,False,False,False,False
2022-07-15,15,69.5,168.0,0.41369047619047616,False,False,False,False
2022-07-15,30,131.5,168.0,0.7827380952380952,False,True,True,False
2022-07-15,60,136.5,168.0,0.8125,False,True,True,False
2022-07-15,120,146.25,168.0,0.8705357142857143,False,True,True,False
2022-07-18,5,68.25,329.5,0.2071320182094082,False,False,False,False
2022-07-18,15,68.25,329.5,0.2071320182094082,False,False,False,False
2022-07-18,30,96.75,329.5,0.2936267071320182,True,False,True,False
2022-07-18,60,96.75,329.5,0.2936267071320182,True,False,True,False
2022-07-18,120,96.75,329.5,0.2936267071320182,True,False,True,False
2022-07-19,5,39.75,335.5,0.11847988077496274,False,False,False,False
2022-07-19,15,79.75,335.5,0.23770491803278687,False,False,False,False
2022-07-19,30,87.75,335.5,0.2615499254843517,False,True,True,False
2022-07-19,60,102.5,335.5,0.3055141579731744,False,True,True,False
2022-07-19,120,184.25,335.5,0.5491803278688525,False,True,True,False
2022-07-20,5,46.25,260.0,0.1778846153846154,False,True,True,False
2022-07-20,15,74.75,260.0,0.2875,False,True,True,False
2022-07-20,30,94.25,260.0,0.3625,False,True,True,False
2022-07-20,60,136.25,260.0,0.5240384615384616,False,True,True,False
2022-07-20,120,229.5,260.0,0.8826923076923077,False,True,True,False
2022-07-21,5,69.75,281.75,0.24755989352262645,False,False,False,False
2022-07-21,15,103.75,281.75,0.3682342502218279,False,False,False,False
2022-07-21,30,108.25,281.75,0.3842058562555457,False,False,False,False
2022-07-21,60,167.75,281.75,0.5953859804791481,False,True,True,False
2022-07-21,120,167.75,281.75,0.5953859804791481,False,True,True,False
2022-07-22,5,40.75,354.75,0.11486962649753348,False,False,False,False
2022-07-22,15,83.0,354.75,0.2339675828047921,False,False,False,False
2022-07-22,30,132.5,354.75,0.37350246652572233,True,False,True,False
2022-07-22,60,155.75,354.75,0.4390415785764623,True,False,True,False
2022-07-22,120,212.0,354.75,0.5976039464411558,True,False,True,False
2022-07-25,5,36.0,177.5,0.2028169014084507,True,False,True,False
2022-07-25,15,87.25,177.5,0.4915492957746479,True,False,True,False
2022-07-25,30,87.25,177.5,0.4915492957746479,True,False,True,False
2022-07-25,60,156.0,177.5,0.8788732394366198,True,False,True,False
2022-07-25,120,156.0,177.5,0.8788732394366198,True,False,True,False
2022-07-26,5,63.5,219.25,0.2896237172177879,True,False,True,False
2022-07-26,15,74.75,219.25,0.3409350057012543,True,False,True,False
2022-07-26,30,95.25,219.25,0.43443557582668185,True,False,True,False
2022-07-26,60,112.0,219.25,0.5108323831242874,True,False,True,False
2022-07-26,120,147.5,219.25,0.6727480045610034,True,False,True,False
2022-07-27,5,50.0,413.5,0.12091898428053205,False,True,True,False
2022-07-27,15,98.5,413.5,0.23821039903264812,False,True,True,False
2022-07-27,30,124.75,413.5,0.30169286577992743,False,True,True,False
2022-07-27,60,158.0,413.5,0.38210399032648124,False,True,True,False
2022-07-27,120,172.25,413.5,0.4165659008464329,False,True,True,False
2022-07-28,5,61.5,499.0,0.12324649298597194,False,False,False,False
2022-07-28,15,139.75,499.0,0.28006012024048094,False,False,False,False
2022-07-28,30,200.25,499.0,0.4013026052104208,False,False,False,False
2022-07-28,60,202.0,499.0,0.40480961923847697,False,False,False,False
2022-07-28,120,218.0,499.0,0.43687374749499,False,True,True,False
2022-07-29,5,48.75,267.75,0.18207282913165265,False,False,False,False
2022-07-29,15,120.25,267.75,0.44911297852474324,False,True,True,False
2022-07-29,30,141.5,267.75,0.5284780578898226,False,True,True,False
2022-07-29,60,186.5,267.75,0.6965452847805789,False,True,True,False
2022-07-29,120,186.5,267.75,0.6965452847805789,False,True,True,False
2022-08-01,5,58.75,257.0,0.22859922178988326,False,True,True,False
2022-08-01,15,112.5,257.0,0.4377431906614786,False,True,True,False
2022-08-01,30,172.25,257.0,0.6702334630350194,False,True,True,False
2022-08-01,60,216.5,257.0,0.8424124513618677,False,True,True,False
2022-08-01,120,257.0,257.0,1.0,True,True,True,True
2022-08-02,5,64.5,277.0,0.2328519855595668,False,False,False,False
2022-08-02,15,88.75,277.0,0.3203971119133574,False,False,False,False
2022-08-02,30,103.75,277.0,0.37454873646209386,False,False,False,False
2022-08-02,60,136.75,277.0,0.4936823104693141,False,True,True,False
2022-08-02,120,181.25,277.0,0.6543321299638989,False,True,True,False
2022-08-03,5,69.0,320.75,0.2151208106001559,False,True,True,False
2022-08-03,15,100.25,320.75,0.31254871395167577,False,True,True,False
2022-08-03,30,138.0,320.75,0.4302416212003118,False,True,True,False
2022-08-03,60,183.75,320.75,0.5728760717069369,False,True,True,False
2022-08-03,120,202.5,320.75,0.6313328137178488,False,True,True,False
2022-08-04,5,46.0,162.0,0.2839506172839506,False,False,False,False
2022-08-04,15,83.25,162.0,0.5138888888888888,False,False,False,False
2022-08-04,30,93.75,162.0,0.5787037037037037,False,False,False,False
2022-08-04,60,107.5,162.0,0.6635802469135802,False,False,False,False
2022-08-04,120,154.25,162.0,0.9521604938271605,False,True,True,False
2022-08-05,5,69.5,225.0,0.3088888888888889,False,False,False,False
2022-08-05,15,97.5,225.0,0.43333333333333335,False,False,False,False
2022-08-05,30,97.5,225.0,0.43333333333333335,False,False,False,False
2022-08-05,60,195.5,225.0,0.8688888888888889,True,False,True,False
2022-08-05,120,219.5,225.0,0.9755555555555555,True,False,True,False
2022-08-08,5,87.25,298.75,0.2920502092050209,False,False,False,False
2022-08-08,15,144.0,298.75,0.4820083682008368,False,False,False,False
2022-08-08,30,180.5,298.75,0.6041841004184101,False,False,False,False
2022-08-08,60,187.25,298.75,0.6267782426778242,True,False,True,False
2022-08-08,120,187.25,298.75,0.6267782426778242,True,False,True,False
2022-08-09,5,75.25,149.0,0.5050335570469798,True,False,True,False
2022-08-09,15,75.25,149.0,0.5050335570469798,True,False,True,False
2022-08-09,30,118.75,149.0,0.7969798657718121,True,False,True,False
2022-08-09,60,139.0,149.0,0.9328859060402684,True,False,True,False
2022-08-09,120,139.0,149.0,0.9328859060402684,True,False,True,False
2022-08-10,5,58.0,170.25,0.3406754772393539,False,False,False,False
2022-08-10,15,86.5,170.25,0.5080763582966226,False,False,False,False
2022-08-10,30,86.5,170.25,0.5080763582966226,False,False,False,False
2022-08-10,60,117.25,170.25,0.6886930983847284,False,True,True,False
2022-08-10,120,145.0,170.25,0.8516886930983847,False,True,True,False
2022-08-11,5,48.25,290.0,0.16637931034482759,False,False,False,False
2022-08-11,15,57.5,290.0,0.19827586206896552,False,False,False,False
2022-08-11,30,57.5,290.0,0.19827586206896552,False,False,False,False
2022-08-11,60,119.5,290.0,0.41206896551724137,True,False,True,False
2022-08-11,120,198.5,290.0,0.6844827586206896,True,False,True,False
2022-08-12,5,45.25,224.0,0.20200892857142858,False,False,False,False
2022-08-12,15,72.75,224.0,0.3247767857142857,False,True,True,False
2022-08-12,30,76.5,224.0,0.34151785714285715,False,True,True,False
2022-08-12,60,103.25,224.0,0.4609375,False,True,True,False
2022-08-12,120,124.25,224.0,0.5546875,False,True,True,False
2022-08-15,5,66.5,171.75,0.38719068413391555,False,True,True,False
2022-08-15,15,72.0,171.75,0.4192139737991266,False,True,True,False
2022-08-15,30,100.25,171.75,0.5836972343522562,False,True,True,False
2022-08-15,60,100.25,171.75,0.5836972343522562,False,True,True,False
2022-08-15,120,100.25,171.75,0.5836972343522562,False,True,True,False
2022-08-16,5,32.0,218.0,0.14678899082568808,False,False,False,False
2022-08-16,15,51.25,218.0,0.23509174311926606,False,False,False,False
2022-08-16,30,76.25,218.0,0.34977064220183485,False,False,False,False
2022-08-16,60,100.75,218.0,0.46215596330275227,False,False,False,False
2022-08-16,120,136.5,218.0,0.6261467889908257,False,True,True,False
2022-08-17,5,29.5,209.75,0.14064362336114422,False,False,False,False
2022-08-17,15,81.25,209.75,0.3873659117997616,False,False,False,False
2022-08-17,30,81.25,209.75,0.3873659117997616,False,False,False,False
2022-08-17,60,100.25,209.75,0.47794994040524436,False,False,False,False
2022-08-17,120,142.0,209.75,0.6769964243146603,False,False,False,False
2022-08-18,5,59.25,153.0,0.3872549019607843,False,False,False,False
2022-08-18,15,63.0,153.0,0.4117647058823529,False,False,False,False
2022-08-18,30,67.25,153.0,0.4395424836601307,False,False,False,False
2022-08-18,60,79.75,153.0,0.5212418300653595,False,True,True,False
2022-08-18,120,136.0,153.0,0.8888888888888888,False,True,True,False
2022-08-19,5,36.75,196.5,0.18702290076335878,True,False,True,False
2022-08-19,15,84.25,196.5,0.4287531806615776,True,False,True,False
2022-08-19,30,125.0,196.5,0.6361323155216285,True,False,True,False
2022-08-19,60,144.25,196.5,0.7340966921119593,True,False,True,False
2022-08-19,120,179.25,196.5,0.9122137404580153,True,False,True,False
2022-08-22,5,56.5,217.75,0.25947187141216993,True,False,True,False
2022-08-22,15,71.0,217.75,0.32606199770378874,True,False,True,False
2022-08-22,30,86.75,217.75,0.3983926521239954,True,False,True,False
2022-08-22,60,127.5,217.75,0.5855338691159586,True,False,True,False
2022-08-22,120,147.0,217.75,0.6750861079219288,True,False,True,False
2022-08-23,5,50.0,152.5,0.32786885245901637,False,False,False,False
2022-08-23,15,87.5,152.5,0.5737704918032787,False,True,True,False
2022-08-23,30,119.25,152.5,0.7819672131147541,False,True,True,False
2022-08-23,60,152.5,152.5,1.0,True,True,True,True
2022-08-23,120,152.5,152.5,1.0,True,True,True,True
2022-08-24,5,50.0,159.75,0.3129890453834116,False,False,False,False
2022-08-24,15,55.25,159.75,0.3458528951486698,False,True,True,False
2022-08-24,30,62.75,159.75,0.39280125195618154,False,True,True,False
2022-08-24,60,97.75,159.75,0.6118935837245696,False,True,True,False
2022-08-24,120,141.5,159.75,0.8857589984350548,False,True,True,False
2022-08-25,5,40.75,199.5,0.20426065162907267,False,False,False,False
2022-08-25,15,47.5,199.5,0.23809523809523808,False,False,False,False
2022-08-25,30,87.0,199.5,0.43609022556390975,False,True,True,False
2022-08-25,60,139.5,199.5,0.6992481203007519,False,True,True,False
2022-08-25,120,156.0,199.5,0.7819548872180451,False,True,True,False
2022-08-26,5,41.25,641.0,0.06435257410296412,False,False,False,False
2022-08-26,15,45.0,641.0,0.07020280811232449,False,False,False,False
2022-08-26,30,76.25,641.0,0.11895475819032761,False,False,False,False
2022-08-26,60,238.0,641.0,0.3712948517940718,True,False,True,False
2022-08-26,120,420.75,641.0,0.656396255850234,True,False,True,False
2022-08-29,5,89.75,162.0,0.5540123456790124,False,False,False,False
2022-08-29,15,126.75,162.0,0.7824074074074074,False,False,False,False
2022-08-29,30,126.75,162.0,0.7824074074074074,False,False,False,False
2022-08-29,60,131.5,162.0,0.8117283950617284,True,False,True,False
2022-08-29,120,162.0,162.0,1.0,True,True,True,True
2022-08-30,5,48.5,339.75,0.14275202354672553,True,False,True,False
2022-08-30,15,87.25,339.75,0.2568064753495217,True,False,True,False
2022-08-30,30,126.5,339.75,0.3723325974981604,True,False,True,False
2022-08-30,60,203.75,339.75,0.5997056659308315,True,False,True,False
2022-08-30,120,318.0,339.75,0.9359823399558499,True,False,True,False
2022-08-31,5,66.75,236.75,0.2819429778247096,False,False,False,False
2022-08-31,15,101.0,236.75,0.426610348468849,False,False,False,False
2022-08-31,30,122.25,236.75,0.5163674762407603,True,False,True,False
2022-08-31,60,138.0,236.75,0.5828933474128828,True,False,True,False
2022-08-31,120,212.0,236.75,0.8954593453009504,True,False,True,False
2022-09-01,5,51.25,281.75,0.18189884649511978,False,False,False,False
2022-09-01,15,83.5,281.75,0.2963620230700976,False,False,False,False
2022-09-01,30,83.5,281.75,0.2963620230700976,False,False,False,False
2022-09-01,60,128.25,281.75,0.4551907719609583,False,False,False,False
2022-09-01,120,196.25,281.75,0.6965394853593612,False,False,False,False
2022-09-02,5,96.5,421.25,0.229080118694362,False,False,False,False
2022-09-02,15,123.25,421.25,0.29258160237388725,False,False,False,False
2022-09-02,30,123.25,421.25,0.29258160237388725,False,False,False,False
2022-09-02,60,142.5,421.25,0.33827893175074186,False,False,False,False
2022-09-02,120,189.0,421.25,0.44866468842729973,True,False,True,False
2022-09-06,5,71.25,239.0,0.29811715481171547,True,False,True,False
2022-09-06,15,92.5,239.0,0.38702928870292885,True,False,True,False
2022-09-06,30,149.0,239.0,0.6234309623430963,True,False,True,False
2022-09-06,60,239.0,239.0,1.0,True,True,True,True
2022-09-06,120,239.0,239.0,1.0,True,True,True,True
2022-09-07,5,47.0,276.75,0.16982836495031617,False,False,False,False
2022-09-07,15,89.0,276.75,0.3215898825654923,False,False,False,False
2022-09-07,30,92.25,276.75,0.3333333333333333,False,False,False,False
2022-09-07,60,98.75,276.75,0.3568202348690154,False,True,True,False
2022-09-07,120,123.5,276.75,0.44625112917795845,False,True,True,False
2022-09-08,5,57.75,263.75,0.218957345971564,False,False,False,False
2022-09-08,15,107.25,263.75,0.4066350710900474,False,True,True,False
2022-09-08,30,155.5,263.75,0.5895734597156398,False,True,True,False
2022-09-08,60,171.0,263.75,0.6483412322274882,False,True,True,False
2022-09-08,120,263.75,263.75,1.0,True,True,True,True
2022-09-09,5,54.0,198.25,0.2723833543505675,False,True,True,False
2022-09-09,15,65.0,198.25,0.32786885245901637,False,True,True,False
2022-09-09,30,89.0,198.25,0.4489281210592686,False,True,True,False
2022-09-09,60,129.75,198.25,0.6544766708701135,False,True,True,False
2022-09-09,120,154.5,198.25,0.7793190416141236,False,True,True,False
2022-09-12,5,44.25,136.0,0.32536764705882354,False,False,False,False
2022-09-12,15,58.0,136.0,0.4264705882352941,False,False,False,False
2022-09-12,30,97.0,136.0,0.7132352941176471,False,False,False,False
2022-09-12,60,114.75,136.0,0.84375,False,False,False,False
2022-09-12,120,114.75,136.0,0.84375,False,False,False,False
2022-09-13,5,65.75,426.25,0.15425219941348975,True,False,True,False
2022-09-13,15,105.0,426.25,0.24633431085043989,True,False,True,False
2022-09-13,30,121.75,426.25,0.28563049853372435,True,False,True,False
2022-09-13,60,149.75,426.25,0.35131964809384164,True,False,True,False
2022-09-13,120,246.0,426.25,0.5771260997067449,True,False,True,False
2022-09-14,5,79.5,160.25,0.4960998439937597,False,False,False,False
2022-09-14,15,86.0,160.25,0.5366614664586583,False,False,False,False
2022-09-14,30,115.25,160.25,0.719188767550702,False,False,False,False
2022-09-14,60,115.25,160.25,0.719188767550702,False,False,False,False
2022-09-14,120,159.5,160.25,0.9953198127925117,True,False,True,False
2022-09-15,5,39.75,296.5,0.13406408094435077,False,False,False,False
2022-09-15,15,68.25,296.5,0.23018549747048903,False,False,False,False
2022-09-15,30,109.75,296.5,0.37015177065767285,False,False,False,False
2022-09-15,60,127.25,296.5,0.4291736930860034,True,False,True,False
2022-09-15,120,246.0,296.5,0.8296795952782462,True,False,True,False
2022-09-16,5,65.5,182.75,0.35841313269493846,False,False,False,False
2022-09-16,15,68.75,182.75,0.3761969904240766,False,False,False,False
2022-09-16,30,89.25,182.75,0.4883720930232558,False,False,False,False
2022-09-16,60,104.0,182.75,0.5690834473324213,False,False,False,False
2022-09-16,120,134.5,182.75,0.7359781121751026,False,False,False,False
2022-09-19,5,67.75,250.5,0.27045908183632733,False,True,True,False
2022-09-19,15,89.25,250.5,0.3562874251497006,False,True,True,False
2022-09-19,30,115.0,250.5,0.4590818363273453,False,True,True,False
2022-09-19,60,120.0,250.5,0.47904191616766467,False,True,True,False
2022-09-19,120,162.75,250.5,0.6497005988023952,False,True,True,False
2022-09-20,5,36.5,195.0,0.18717948717948718,False,False,False,False
2022-09-20,15,60.0,195.0,0.3076923076923077,False,False,False,False
2022-09-20,30,60.0,195.0,0.3076923076923077,False,False,False,False
2022-09-20,60,61.0,195.0,0.3128205128205128,False,False,False,False
2022-09-20,120,99.5,195.0,0.5102564102564102,False,False,False,False
2022-09-21,5,36.5,493.0,0.07403651115618662,False,False,False,False
2022-09-21,15,39.0,493.0,0.07910750507099391,False,False,False,False
2022-09-21,30,59.5,493.0,0.1206896551724138,False,False,False,False
2022-09-21,60,61.0,493.0,0.12373225152129817,False,False,False,False
2022-09-21,120,61.75,493.0,0.12525354969574037,False,False,False,False
2022-09-22,5,50.0,175.25,0.28530670470756064,False,False,False,False
2022-09-22,15,98.25,175.25,0.5606276747503567,False,False,False,False
2022-09-22,30,110.5,175.25,0.630527817403709,False,False,False,False
2022-09-22,60,116.0,175.25,0.6619115549215406,False,False,False,False
2022-09-22,120,172.25,175.25,0.9828815977175464,False,True,True,False
2022-09-23,5,43.25,242.0,0.1787190082644628,True,False,True,False
2022-09-23,15,88.75,242.0,0.36673553719008267,True,False,True,False
2022-09-23,30,120.75,242.0,0.4989669421487603,True,False,True,False
2022-09-23,60,132.75,242.0,0.5485537190082644,True,False,True,False
2022-09-23,120,132.75,242.0,0.5485537190082644,True,False,True,False
2022-09-26,5,90.5,247.0,0.36639676113360325,False,False,False,False
2022-09-26,15,118.75,247.0,0.4807692307692308,False,False,False,False
2022-09-26,30,154.0,247.0,0.6234817813765182,False,False,False,False
2022-09-26,60,195.25,247.0,0.7904858299595142,True,False,True,False
2022-09-26,120,195.25,247.0,0.7904858299595142,True,False,True,False
2022-09-27,5,69.75,334.75,0.2083644510828977,False,False,False,False
2022-09-27,15,107.25,334.75,0.32038834951456313,True,False,True,False
2022-09-27,30,107.25,334.75,0.32038834951456313,True,False,True,False
2022-09-27,60,163.0,334.75,0.48693054518297235,True,False,True,False
2022-09-27,120,197.75,334.75,0.590739357729649,True,False,True,False
2022-09-28,5,74.0,347.5,0.21294964028776978,False,True,True,False
2022-09-28,15,77.5,347.5,0.22302158273381295,False,True,True,False
2022-09-28,30,86.75,347.5,0.24964028776978417,False,True,True,False
2022-09-28,60,143.25,347.5,0.41223021582733815,False,True,True,False
2022-09-28,120,199.5,347.5,0.5741007194244604,False,True,True,False
2022-09-29,5,39.5,310.75,0.12711182622687048,True,False,True,False
2022-09-29,15,139.25,310.75,0.4481094127111826,True,False,True,False
2022-09-29,30,159.75,310.75,0.5140788415124699,True,False,True,False
2022-09-29,60,243.25,310.75,0.7827835880933226,True,False,True,False
2022-09-29,120,243.25,310.75,0.7827835880933226,True,False,True,False
2022-09-30,5,71.75,333.0,0.21546546546546547,False,False,False,False
2022-09-30,15,102.25,333.0,0.30705705705705705,False,False,False,False
2022-09-30,30,123.0,333.0,0.36936936936936937,False,False,False,False
2022-09-30,60,132.25,333.0,0.39714714714714716,False,False,False,False
2022-09-30,120,214.25,333.0,0.6433933933933934,True,False,True,False
2022-10-03,5,65.75,318.5,0.206436420722135,False,False,False,False
2022-10-03,15,87.0,318.5,0.2731554160125589,False,True,True,False
2022-10-03,30,92.0,318.5,0.28885400313971743,False,True,True,False
2022-10-03,60,174.25,318.5,0.5470957613814756,False,True,True,False
2022-10-03,120,196.75,318.5,0.6177394034536892,False,True,True,False
2022-10-04,5,48.25,160.75,0.3001555209953344,False,True,True,False
2022-10-04,15,60.25,160.75,0.374805598755832,False,True,True,False
2022-10-04,30,105.5,160.75,0.656298600311042,False,True,True,False
2022-10-04,60,153.0,160.75,0.9517884914463453,False,True,True,False
2022-10-04,120,160.75,160.75,1.0,True,True,True,True
2022-10-05,5,60.75,344.5,0.17634252539912917,False,False,False,False
2022-10-05,15,73.75,344.5,0.21407837445573294,False,False,False,False
2022-10-05,30,73.75,344.5,0.21407837445573294,False,False,False,False
2022-10-05,60,154.75,344.5,0.44920174165457183,False,False,False,False
2022-10-05,120,172.5,344.5,0.5007256894049347,False,True,True,False
